Timestamp(ms),Current(uA)
132020,1928.202
132030,1924.212
132040,1929.159
132050,1924.339
132060,1924.194
132070,1923.819
132080,1927.066
132090,1922.509
132100,1925.907
132110,1923.475
132120,1927.434
132130,1924.615
132140,1925.526
132150,1925.458
132160,1922.238
132170,1923.628
132180,1925.369
132190,1924.247
132200,1928.433
132210,1927.244
132220,1925.579
132230,1923.712
132240,1922.041
132250,1921.822
132260,1922.158
132270,1922.396
132280,1925.923
132290,1926.685
132300,1925.710
132310,1926.450
132320,1923.975
132330,1921.913
132340,1923.336
132350,1928.245
132360,1922.222
132370,1922.728
132380,1927.750
132390,1925.137
132400,1924.923
132410,1924.953
132420,1922.944
132430,1923.491
132440,1926.112
132450,1923.219
132460,1927.100
132470,1921.565
132480,1924.524
132490,1926.446
132500,1925.181
132510,1924.232
132520,1923.270
132530,1928.409
132540,1924.858
132550,1924.683
132560,1929.041
132570,1924.438
132580,1925.928
132590,1926.446
132600,1922.634
132610,1926.214
132620,1925.629
132630,1925.036
132640,1924.803
132650,1928.300
132660,1925.881
132670,1924.036
132680,1924.273
132690,1923.641
132700,1926.672
132710,1923.929
132720,1925.720
132730,1926.036
132740,1921.452
132750,1924.187
132760,1927.772
132770,1924.602
132780,1926.823
132790,1922.141
132800,1924.920
132810,1922.610
132820,1929.523
132830,1923.684
132840,1921.182
132850,1925.319
132860,1928.635
132870,1925.269
132880,1927.961
132890,1929.610
132900,1918.582
132910,1924.983
132920,1921.885
132930,1923.191
132940,1923.370
132950,1925.576
132960,1924.629
132970,1927.257
132980,1923.887
132990,1924.965
133000,1922.602
133010,1924.418
133020,1926.955
133030,1921.088
133040,1924.167
133050,1922.527
133060,1925.231
133070,1926.735
133080,1924.925
133090,1929.492
133100,1923.593
133110,1923.765
133120,1921.797
133130,1926.674
133140,1926.928
133150,1925.654
133160,1922.995
133170,1925.240
133180,1920.565
133190,1926.432
133200,1923.610
133210,1927.498
133220,1928.663
133230,1924.741
133240,1927.831
133250,1924.261
133260,1925.899
133270,1927.807
133280,1928.912
133290,1922.596
133300,1924.923
133310,1925.387
133320,1923.731
133330,1926.233
133340,1925.308
133350,1923.235
133360,1924.962
133370,1927.726
133380,1923.694
133390,1925.669
133400,1924.901
133410,1924.157
133420,1922.795
133430,1923.951
133440,1925.690
133450,1922.169
133460,1924.831
133470,1927.727
133480,1923.146
133490,1924.933
133500,1923.426
133510,1924.375
133520,1922.253
133530,1922.411
133540,1924.322
133550,1930.885
133560,1924.718
133570,1921.235
133580,1926.717
133590,1928.019
133600,1925.455
133610,1923.398
133620,1926.975
133630,1927.102
133640,1926.318
133650,1926.493
133660,1927.939
133670,1922.680
133680,1927.671
133690,1929.020
133700,1925.047
133710,1925.594
133720,1926.184
133730,1927.433
133740,1923.939
133750,1927.505
133760,1927.457
133770,1928.760
133780,1926.443
133790,1921.946
133800,1928.798
133810,1924.543
133820,1926.391
133830,1921.926
133840,1927.238
133850,1925.077
133860,1924.516
133870,1928.377
133880,1924.437
133890,1924.735
133900,1923.397
133910,1923.863
133920,1926.391
133930,1922.442
133940,1923.809
133950,1923.588
133960,1921.444
133970,1922.567
133980,1921.098
133990,1924.072
134000,1922.669
134010,1922.853
134020,1924.880
134030,1923.704
134040,1924.419
134050,1923.126
134060,1920.545
134070,1924.944
134080,1923.226
134090,1925.325
134100,1926.813
134110,1924.644
134120,1923.357
134130,1923.782
134140,1925.266
134150,1923.506
134160,1924.542
134170,1922.814
134180,1926.145
134190,1918.833
134200,1925.344
134210,1927.457
134220,1928.145
134230,1926.305
134240,1927.807
134250,1924.798
134260,1924.162
134270,1921.268
134280,1926.881
134290,1926.120
134300,1923.020
134310,1923.869
134320,1924.637
134330,1923.737
134340,1925.817
134350,1925.021
134360,1927.476
134370,1923.365
134380,1925.390
134390,1927.751
134400,1929.265
134410,1923.150
134420,1924.422
134430,1921.828
134440,1924.355
134450,1923.686
134460,1927.963
134470,1926.673
134480,1926.641
134490,1923.449
134500,1926.907
134510,1924.201
134520,1924.470
134530,1923.868
134540,1925.040
134550,1926.253
134560,1926.813
134570,1924.017
134580,1925.462
134590,1927.755
134600,1924.921
134610,1922.992
134620,1923.702
134630,1926.455
134640,1923.666
134650,1922.438
134660,1927.667
134670,1926.781
134680,1923.461
134690,1925.939
134700,1921.729
134710,1922.122
134720,1925.031
134730,1927.213
134740,1922.999
134750,1920.970
134760,1924.396
134770,1925.380
134780,1927.256
134790,1921.393
134800,1923.109
134810,1925.978
134820,1927.785
134830,1921.332
134840,1926.500
134850,1921.893
134860,1922.643
134870,1925.721
134880,1923.790
134890,1924.913
134900,1922.622
134910,1921.742
134920,1923.500
134930,1922.619
134940,1923.951
134950,1927.255
134960,1919.186
134970,1920.364
134980,1924.161
134990,1923.591
135000,1927.501
135010,1926.806
135020,1922.617
135030,1922.764
135040,1926.556
135050,1924.409
135060,1922.632
135070,1925.423
135080,1925.911
135090,1927.811
135100,1929.841
135110,1927.268
135120,1927.185
135130,1924.315
135140,1923.581
135150,1923.756
135160,1925.658
135170,1925.109
135180,1926.968
135190,1925.265
135200,1927.226
135210,1929.708
135220,1922.685
135230,1926.463
135240,1927.121
135250,1926.732
135260,1924.171
135270,1924.605
135280,1925.646
135290,1926.885
135300,1924.041
135310,1924.720
135320,1923.102
135330,1924.594
135340,1925.315
135350,1925.259
135360,1926.097
135370,1928.115
135380,1925.937
135390,1926.201
135400,1922.186
135410,1927.087
135420,1927.256
135430,1926.297
135440,1926.799
135450,1926.073
135460,1925.596
135470,1924.372
135480,1925.881
135490,1925.861
135500,1928.742
135510,1922.792
135520,1926.535
135530,1927.992
135540,1924.369
135550,1925.741
135560,1925.148
135570,1924.041
135580,1928.292
135590,1925.181
135600,1925.427
135610,1924.527
135620,1929.649
135630,1920.796
135640,1922.822
135650,1924.020
135660,1925.831
135670,1924.555
135680,1925.826
135690,1920.881
135700,1923.415
135710,1926.023
135720,1927.109
135730,1926.510
135740,1922.488
135750,1924.783
135760,1924.133
135770,1922.877
135780,1928.392
135790,1925.557
135800,1925.941
135810,1921.672
135820,1922.678
135830,1924.258
135840,1925.104
135850,1925.969
135860,1926.547
135870,1926.673
135880,1925.468
135890,1928.235
135900,1924.235
135910,1926.928
135920,1926.799
135930,1928.525
135940,1924.438
135950,1927.550
135960,1927.325
135970,1926.343
135980,1925.695
135990,1923.319
136000,1928.191
136010,1926.789
136020,1924.526
136030,1924.343
136040,1927.372
136050,1925.178
136060,1926.167
136070,1927.613
136080,1925.694
136090,1927.176
136100,1925.663
136110,1925.522
136120,1927.813
136130,1930.597
136140,1925.117
136150,1927.114
136160,1925.970
136170,1925.617
136180,1929.875
136190,1926.943
136200,1923.762
136210,1927.056
136220,1922.955
136230,1923.477
136240,1926.929
136250,1924.278
136260,1926.416
136270,1922.242
136280,1930.047
136290,1924.014
136300,1926.465
136310,1925.696
136320,1922.928
136330,1920.699
136340,1920.384
136350,1927.080
136360,1922.219
136370,1929.799
136380,1926.925
136390,1922.970
136400,1927.996
136410,1925.498
136420,1923.632
136430,1928.766
136440,1924.229
136450,1925.240
136460,1923.335
136470,1921.991
136480,1923.152
136490,1924.744
136500,1927.467
136510,1928.059
136520,1927.734
136530,1922.947
136540,1928.253
136550,1925.599
136560,1928.622
136570,1924.995
136580,1928.168
136590,1922.667
136600,1925.521
136610,1928.472
136620,1928.359
136630,1922.222
136640,1926.320
136650,1927.049
136660,1922.511
136670,1926.793
136680,1923.646
136690,1920.926
136700,1923.242
136710,1920.611
136720,1921.254
136730,1921.031
136740,1924.942
136750,1927.724
136760,1925.864
136770,1921.756
136780,1923.764
136790,1925.466
136800,1926.388
136810,1928.778
136820,1923.234
136830,1923.439
136840,1923.031
136850,1927.667
136860,1932.020
136870,1924.495
136880,1927.645
136890,1932.438
136900,1926.821
136910,1927.040
136920,1925.274
136930,1922.391
136940,1926.994
136950,1925.630
136960,1926.912
136970,1927.161
136980,1927.255
136990,1925.370
137000,1924.439
137010,1929.038
137020,1927.321
137030,1922.695
137040,1928.140
137050,1923.664
137060,1924.464
137070,1929.179
137080,1927.458
137090,1924.648
137100,1925.670
137110,1924.107
137120,1929.069
137130,1925.787
137140,1923.799
137150,1923.497
137160,1925.815
137170,1926.351
137180,1925.372
137190,1925.094
137200,1923.146
137210,1928.753
137220,1924.948
137230,1924.448
137240,1925.265
137250,1926.112
137260,1926.020
137270,1925.738
137280,1926.746
137290,1922.736
137300,1927.253
137310,1927.196
137320,1921.922
137330,1926.086
137340,1926.615
137350,1926.326
137360,1927.299
137370,1924.204
137380,1924.245
137390,1925.758
137400,1924.877
137410,1925.431
137420,1926.412
137430,1924.643
137440,1923.317
137450,1924.624
137460,1924.821
137470,1925.687
137480,1924.242
137490,1923.960
137500,1925.791
137510,1926.688
137520,1930.510
137530,1924.668
137540,1924.631
137550,1922.888
137560,1925.637
137570,1926.411
137580,1927.546
137590,1926.218
137600,1922.321
137610,1927.673
137620,1926.800
137630,1923.930
137640,1925.429
137650,1924.997
137660,1923.562
137670,1925.718
137680,1925.913
137690,1927.590
137700,1927.402
137710,1926.095
137720,1924.605
137730,1926.389
137740,1923.403
137750,1924.774
137760,1925.819
137770,1924.370
137780,1926.854
137790,1925.235
137800,1923.391
137810,1926.163
137820,1923.060
137830,1925.373
137840,1927.729
137850,1922.443
137860,1926.005
137870,1926.200
137880,1927.514
137890,1923.961
137900,1924.744
137910,1928.100
137920,1926.028
137930,1925.602
137940,1930.897
137950,1925.309
137960,1926.902
137970,1929.474
137980,1923.779
137990,1927.630
138000,1924.856
138010,1926.769
138020,1928.830
138030,1923.296
138040,1929.867
138050,1929.357
138060,1922.712
138070,1926.854
138080,1923.391
138090,1926.740
138100,1928.927
138110,1928.457
138120,1926.023
138130,1926.553
138140,1929.698
138150,1924.975
138160,1929.659
138170,1922.600
138180,1924.513
138190,1926.046
138200,1925.917
138210,1929.074
138220,1924.741
138230,1925.148
138240,1930.118
138250,1925.178
138260,1929.155
138270,1927.659
138280,1927.731
138290,1923.421
138300,1924.536
138310,1929.982
138320,1924.678
138330,1927.717
138340,1926.205
138350,1925.030
138360,1928.324
138370,1923.655
138380,1926.625
138390,1924.498
138400,1924.453
138410,1925.366
138420,1927.858
138430,1927.884
138440,1925.953
138450,1921.484
138460,1928.351
138470,1923.219
138480,1928.489
138490,1927.024
138500,1925.194
138510,1929.182
138520,1927.959
138530,1924.700
138540,1927.302
138550,1925.521
138560,1924.938
138570,1921.446
138580,1927.015
138590,1926.706
138600,1926.711
138610,1929.368
138620,1926.524
138630,1921.769
138640,1924.618
138650,1925.028
138660,1926.560
138670,1930.943
138680,1924.712
138690,1928.248
138700,1927.355
138710,1929.063
138720,1930.151
138730,1928.712
138740,1925.376
138750,1923.556
138760,1927.362
138770,1929.250
138780,1924.889
138790,1923.775
138800,1926.799
138810,1930.156
138820,1928.880
138830,1927.678
138840,1924.893
138850,1924.232
138860,1926.721
138870,1927.730
138880,1925.285
138890,1923.392
138900,1923.850
138910,1925.276
138920,1925.013
138930,1926.183
138940,1928.721
138950,1925.186
138960,1925.724
138970,1924.263
138980,1926.343
138990,1929.382
139000,1925.423
139010,1926.031
139020,1924.063
139030,1922.847
139040,1924.289
139050,1923.684
139060,1923.923
139070,1923.668
139080,1923.573
139090,1928.487
139100,1922.664
139110,1925.850
139120,1926.796
139130,1927.936
139140,1925.243
139150,1927.670
139160,1925.360
139170,1925.225
139180,1922.575
139190,1928.250
139200,1929.934
139210,1925.537
139220,1925.982
139230,1924.594
139240,1922.476
139250,1927.178
139260,1926.179
139270,1924.109
139280,1925.518
139290,1925.538
139300,1924.144
139310,1927.808
139320,1928.609
139330,1925.919
139340,1928.039
139350,1926.318
139360,1926.383
139370,1923.373
139380,1924.283
139390,1925.555
139400,1927.380
139410,1927.380
139420,1925.835
139430,1926.048
139440,1926.162
139450,1925.876
139460,1924.000
139470,1923.842
139480,1927.734
139490,1928.983
139500,1924.787
139510,1926.733
139520,1922.594
139530,1921.960
139540,1924.001
139550,1920.174
139560,1924.008
139570,1922.711
139580,1926.185
139590,1927.762
139600,1926.357
139610,1927.792
139620,1930.868
139630,1924.023
139640,1925.927
139650,1924.663
139660,1926.021
139670,1928.435
139680,1923.778
139690,1924.606
139700,1926.811
139710,1926.118
139720,1923.049
139730,1928.759
139740,1926.564
139750,1926.136
139760,1925.902
139770,1925.525
139780,1925.548
139790,1926.259
139800,1922.830
139810,1922.737
139820,1924.047
139830,1923.812
139840,1927.520
139850,1926.396
139860,1925.836
139870,1927.681
139880,1924.664
139890,1926.535
139900,1927.198
139910,1926.859
139920,1927.417
139930,1923.637
139940,1925.347
139950,1926.944
139960,1926.553
139970,1926.617
139980,1932.172
139990,1926.871
140000,1925.619
140010,1924.002
140020,1931.102
140030,1925.973
140040,1925.825
140050,1922.739
140060,1927.324
140070,1930.649
140080,1922.616
140090,1927.891
140100,1923.932
140110,1920.664
140120,1925.724
140130,1925.043
140140,1917.319
140150,1924.289
140160,1926.859
140170,1931.507
140180,1922.129
140190,1930.422
140200,1923.674
140210,1927.166
140220,1927.412
140230,1923.456
140240,1926.014
140250,1930.645
140260,1929.402
140270,1926.406
140280,1924.453
140290,1927.053
140300,1923.344
140310,1926.166
140320,1928.053
140330,1929.099
140340,1926.412
140350,1927.189
140360,1924.644
140370,1922.404
140380,1924.652
140390,1926.163
140400,1924.358
140410,1926.404
140420,1925.809
140430,1925.205
140440,1928.202
140450,1924.966
140460,1926.225
140470,1928.623
140480,1926.610
140490,1927.544
140500,1925.142
140510,1924.040
140520,1927.524
140530,1927.017
140540,1924.986
140550,1923.875
140560,1926.542
140570,1925.582
140580,1928.451
140590,1923.870
140600,1923.415
140610,1925.850
140620,1923.340
140630,1923.708
140640,1925.217
140650,1927.615
140660,1927.290
140670,1927.629
140680,1927.401
140690,1924.891
140700,1925.995
140710,1926.986
140720,1926.331
140730,1927.536
140740,1924.776
140750,1924.752
140760,1920.873
140770,1925.912
140780,1922.538
140790,1925.773
140800,1928.125
140810,1921.081
140820,1925.080
140830,1925.626
140840,1928.113
140850,1923.954
140860,1923.502
140870,1925.363
140880,1923.886
140890,1927.389
140900,1926.254
140910,1927.343
140920,1923.818
140930,1923.452
140940,1925.321
140950,1931.443
140960,1926.055
140970,1924.038
140980,1923.539
140990,1924.002
141000,1924.609
141010,1924.506
141020,1926.081
141030,1924.156
141040,1925.080
141050,1922.943
141060,1926.696
141070,1926.316
141080,1925.464
141090,1923.732
141100,1927.042
141110,1924.060
141120,1924.928
141130,1927.080
141140,1924.198
141150,1921.730
141160,1926.674
141170,1925.523
141180,1923.291
141190,1925.930
141200,1929.594
141210,1929.008
141220,1926.949
141230,1924.577
141240,1925.536
141250,1926.073
141260,1926.800
141270,1925.355
141280,1926.873
141290,1928.248
141300,1923.296
141310,1922.902
141320,1927.139
141330,1923.115
141340,1928.041
141350,1929.432
141360,1925.385
141370,1929.787
141380,1925.320
141390,1924.148
141400,1926.741
141410,1927.012
141420,1926.196
141430,1923.619
141440,1927.613
141450,1924.095
141460,1926.258
141470,1926.910
141480,1926.189
141490,1924.865
141500,1928.114
141510,1928.899
141520,1926.128
141530,1927.047
141540,1923.413
141550,1924.523
141560,1923.537
141570,1927.726
141580,1923.186
141590,1925.285
141600,1923.599
141610,1919.861
141620,1923.989
141630,1925.263
141640,1926.582
141650,1926.929
141660,1925.730
141670,1928.369
141680,1923.822
141690,1926.472
141700,1921.623
141710,1922.250
141720,1924.704
141730,1922.299
141740,1923.928
141750,1926.660
141760,1927.004
141770,1925.323
141780,1928.241
141790,1929.578
141800,1923.122
141810,1927.840
141820,1928.015
141830,1925.959
141840,1929.091
141850,1922.702
141860,1926.368
141870,1924.923
141880,1923.234
141890,1928.599
141900,1924.550
141910,1924.398
141920,1925.554
141930,1927.654
141940,1928.044
141950,1926.204
141960,1926.736
141970,1926.936
141980,1922.615
141990,1922.427
142000,1924.647
142010,1926.167
142020,1921.536
142030,1923.729
142040,1924.296
142050,1925.801
142060,1924.710
142070,1926.811
142080,1923.483
142090,1922.358
142100,1923.007
142110,1927.216
142120,1922.811
142130,1925.163
142140,1926.947
142150,1923.930
142160,1925.767
142170,1922.977
142180,1925.192
142190,1922.176
142200,1924.098
142210,1922.950
142220,1924.714
142230,1924.086
142240,1926.785
142250,1922.938
142260,1926.855
142270,1925.878
142280,1923.680
142290,1925.837
142300,1922.685
142310,1921.160
142320,1925.078
142330,1923.432
142340,1923.834
142350,1925.361
142360,1924.901
142370,1921.741
142380,1924.207
142390,1923.935
142400,1926.174
142410,1924.668
142420,1922.366
142430,1925.514
142440,1924.191
142450,1927.440
142460,1924.915
142470,1926.450
142480,1924.563
142490,1925.917
142500,1924.908
142510,1926.462
142520,1923.877
142530,1923.879
142540,1924.548
142550,1926.397
142560,1925.283
142570,1925.196
142580,1926.190
142590,1926.551
142600,1926.263
142610,1927.215
142620,1923.387
142630,1921.787
142640,1926.291
142650,1926.415
142660,1924.314
142670,1926.411
142680,1927.001
142690,1928.615
142700,1921.545
142710,1928.004
142720,1924.817
142730,1926.195
142740,1922.285
142750,1922.564
142760,1924.212
142770,1924.902
142780,1928.091
142790,1926.075
142800,1927.439
142810,1922.584
142820,1926.584
142830,1926.920
142840,1926.017
142850,1925.373
142860,1927.028
142870,1927.395
142880,1925.068
142890,1926.672
142900,1926.125
142910,1922.352
142920,1925.251
142930,1923.841
142940,1925.605
142950,1924.122
142960,1928.622
142970,1923.320
142980,1928.739
142990,1924.964
143000,1927.680
143010,1923.173
143020,1923.847
143030,1924.567
143040,1927.482
143050,1929.410
143060,1925.322
143070,1926.258
143080,1924.912
143090,1925.820
143100,1923.169
143110,1926.376
143120,1927.756
143130,1926.016
143140,1923.923
143150,1923.646
143160,1925.833
143170,1927.850
143180,1925.970
143190,1924.540
143200,1923.532
143210,1927.059
143220,1926.231
143230,1924.920
143240,1925.529
143250,1924.955
143260,1926.504
143270,1926.785
143280,1924.055
143290,1924.532
143300,1924.889
143310,1927.225
143320,1920.643
143330,1929.601
143340,1925.212
143350,1924.981
143360,1925.315
143370,1927.389
143380,1927.098
143390,1924.219
143400,1925.512
143410,1925.143
143420,1924.269
143430,1926.977
143440,1929.964
143450,1931.814
143460,1925.911
143470,1920.125
143480,1923.811
143490,1925.177
143500,1929.032
143510,1925.133
143520,1924.741
143530,1925.588
143540,1927.032
143550,1923.293
143560,1924.313
143570,1926.467
143580,1928.055
143590,1924.548
143600,1922.229
143610,1925.747
143620,1924.343
143630,1927.580
143640,1927.561
143650,1924.924
143660,1921.687
143670,1922.517
143680,1926.278
143690,1923.748
143700,1918.743
143710,1924.371
143720,1924.230
143730,1927.766
143740,1923.552
143750,1928.486
143760,1925.498
143770,1925.671
143780,1926.640
143790,1925.628
143800,1927.406
143810,1924.804
143820,1924.001
143830,1924.275
143840,1923.568
143850,1926.286
143860,1925.762
143870,1924.592
143880,1926.210
143890,1925.775
143900,1928.032
143910,1925.234
143920,1928.985
143930,1930.044
143940,1928.115
143950,1921.592
143960,1924.036
143970,1924.437
143980,1925.796
143990,1927.387
144000,1923.968
144010,1927.454
144020,1924.975
144030,1923.370
144040,1926.136
144050,1925.905
144060,1927.669
144070,1927.880
144080,1923.075
144090,1928.629
144100,1924.438
144110,1922.059
144120,1925.865
144130,1925.096
144140,1927.194
144150,1924.285
144160,1927.814
144170,1924.432
144180,1926.365
144190,1920.040
144200,1923.078
144210,1923.782
144220,1923.526
144230,1927.054
144240,1925.932
144250,1922.855
144260,1921.068
144270,1927.300
144280,1927.731
144290,1923.540
144300,1922.660
144310,1925.112
144320,1922.764
144330,1925.885
144340,1923.685
144350,1924.814
144360,1926.837
144370,1926.602
144380,1924.249
144390,1925.709
144400,1926.433
144410,1925.431
144420,1926.223
144430,1926.540
144440,1925.483
144450,1923.854
144460,1921.109
144470,1923.630
144480,1921.606
144490,1931.157
144500,1920.312
144510,1925.698
144520,1923.763
144530,1923.561
144540,1925.550
144550,1923.399
144560,1924.346
144570,1925.287
144580,1926.036
144590,1924.115
144600,1921.566
144610,1922.135
144620,1921.633
144630,1924.104
144640,1924.160
144650,1924.421
144660,1925.428
144670,1926.128
144680,1924.979
144690,1927.864
144700,1926.615
144710,1925.015
144720,1924.774
144730,1926.828
144740,1925.647
144750,1924.433
144760,1923.387
144770,1925.213
144780,1921.647
144790,1922.871
144800,1927.359
144810,1924.146
144820,1921.198
144830,1924.267
144840,1927.720
144850,1926.120
144860,1921.704
144870,1923.359
144880,1925.216
144890,1924.161
144900,1920.147
144910,1924.519
144920,1925.207
144930,1924.754
144940,1922.365
144950,1925.565
144960,1924.937
144970,1924.877
144980,1922.396
144990,1923.703
145000,1926.604
145010,1927.838
145020,1926.942
145030,1924.537
145040,1926.470
145050,1922.031
145060,1929.741
145070,1926.589
145080,1923.508
145090,1926.416
145100,1923.686
145110,1925.360
145120,1922.436
145130,1926.137
145140,1923.321
145150,1923.969
145160,1924.744
145170,1924.813
145180,1925.921
145190,1925.796
145200,1928.940
145210,1922.661
145220,1925.664
145230,1923.629
145240,1924.473
145250,1928.274
145260,1925.197
145270,1921.021
145280,1921.581
145290,1927.004
145300,1926.715
145310,1922.346
145320,1924.628
145330,1922.547
145340,1926.798
145350,1924.789
145360,1925.443
145370,1926.837
145380,1923.954
145390,1927.870
145400,1925.081
145410,1926.091
145420,1922.860
145430,1925.131
145440,1926.356
145450,1929.128
145460,1924.932
145470,1923.074
145480,1926.804
145490,1926.153
145500,1925.461
145510,1925.503
145520,1924.524
145530,1922.910
145540,1926.737
145550,1924.490
145560,1920.549
145570,1924.317
145580,1924.448
145590,1922.364
145600,1927.183
145610,1924.942
145620,1924.542
145630,1926.188
145640,1925.511
145650,1924.090
145660,1925.181
145670,1925.763
145680,1927.689
145690,1926.049
145700,1923.072
145710,1925.118
145720,1922.397
145730,1923.476
145740,1925.996
145750,1931.283
145760,1926.583
145770,1926.657
145780,1926.798
145790,1922.798
145800,1927.253
145810,1931.237
145820,1926.475
145830,1927.433
145840,1926.702
145850,1926.790
145860,1927.576
145870,1921.344
145880,1926.423
145890,1922.939
145900,1923.736
145910,1927.007
145920,1924.540
145930,1928.850
145940,1922.862
145950,1926.685
145960,1922.892
145970,1923.759
145980,1923.807
145990,1921.602
146000,1924.616
146010,1926.314
146020,1926.606
146030,1925.893
146040,1925.064
146050,1925.451
146060,1924.232
146070,1926.177
146080,1925.861
146090,1927.781
146100,1924.851
146110,1921.851
146120,1924.883
146130,1926.936
146140,1928.794
146150,1926.748
146160,1926.697
146170,1923.474
146180,1924.374
146190,1923.971
146200,1923.568
146210,1925.609
146220,1923.269
146230,1924.378
146240,1922.570
146250,1923.808
146260,1925.422
146270,1926.861
146280,1925.243
146290,1926.115
146300,1923.364
146310,1925.765
146320,1926.781
146330,1927.146
146340,1924.869
146350,1927.078
146360,1922.321
146370,1924.905
146380,1926.396
146390,1925.811
146400,1925.909
146410,1923.856
146420,1926.333
146430,1924.574
146440,1925.017
146450,1926.036
146460,1923.681
146470,1923.247
146480,1925.469
146490,1925.148
146500,1925.453
146510,1923.572
146520,1925.212
146530,1924.941
146540,1925.869
146550,1923.573
146560,1926.432
146570,1926.701
146580,1927.642
146590,1926.253
146600,1923.407
146610,1924.480
146620,1926.088
146630,1923.582
146640,1928.152
146650,1927.320
146660,1922.292
146670,1927.326
146680,1923.822
146690,1926.994
146700,1925.416
146710,1923.401
146720,1922.691
146730,1924.339
146740,1923.234
146750,1924.807
146760,1922.130
146770,1925.939
146780,1923.280
146790,1923.072
146800,1925.724
146810,1925.878
146820,1925.118
146830,1924.828
146840,1924.214
146850,1921.229
146860,1927.775
146870,1926.906
146880,1925.008
146890,1921.336
146900,1926.389
146910,1926.795
146920,1929.443
146930,1924.357
146940,1927.186
146950,1929.358
146960,1927.217
146970,1923.759
146980,1921.345
146990,1926.445
147000,1924.430
147010,1920.736
147020,1924.272
147030,1924.080
147040,1922.204
147050,1924.778
147060,1925.105
147070,1924.017
147080,1922.485
147090,1926.335
147100,1925.975
147110,1928.612
147120,1926.992
147130,1922.061
147140,1927.990
147150,1926.017
147160,1926.350
147170,1923.629
147180,1927.362
147190,1923.416
147200,1922.879
147210,1926.303
147220,1922.858
147230,1924.508
147240,1923.487
147250,1923.193
147260,1920.721
147270,1925.386
147280,1925.525
147290,1923.682
147300,1923.758
147310,1923.977
147320,1921.629
147330,1923.833
147340,1925.073
147350,1926.533
147360,1922.025
147370,1925.055
147380,1925.798
147390,1923.576
147400,1925.610
147410,1926.569
147420,1927.440
147430,1925.754
147440,1923.726
147450,1925.664
147460,1924.831
147470,1927.031
147480,1925.896
147490,1927.571
147500,1923.144
147510,1923.734
147520,1924.348
147530,1924.702
147540,1926.936
147550,1923.903
147560,1923.096
147570,1925.392
147580,1927.588
147590,1925.702
147600,1924.372
147610,1921.129
147620,1924.215
147630,1927.856
147640,1920.364
147650,1923.655
147660,1921.949
147670,1927.386
147680,1926.322
147690,1921.608
147700,1925.961
147710,1925.158
147720,1926.679
147730,1925.753
147740,1926.828
147750,1924.301
147760,1924.029
147770,1925.218
147780,1927.204
147790,1925.558
147800,1924.201
147810,1923.646
147820,1927.856
147830,1927.450
147840,1923.385
147850,1924.890
147860,1927.510
147870,1922.437
147880,1927.485
147890,1926.491
147900,1926.351
147910,1925.001
147920,1924.485
147930,1925.938
147940,1923.323
147950,1925.078
147960,1925.742
147970,1926.178
147980,1922.569
147990,1925.935
148000,1929.274
148010,1926.216
148020,1926.092
148030,1925.038
148040,1924.066
148050,1920.911
148060,1925.563
148070,1927.909
148080,1926.192
148090,1923.201
148100,1924.714
148110,1924.813
148120,1924.723
148130,1926.072
148140,1924.846
148150,1923.615
148160,1922.932
148170,1926.300
148180,1928.023
148190,1926.561
148200,1925.858
148210,1929.617
148220,1928.905
148230,1925.594
148240,1925.901
148250,1922.870
148260,1924.098
148270,1925.469
148280,1925.734
148290,1925.451
148300,1924.265
148310,1923.538
148320,1925.211
148330,1925.192
148340,1923.647
148350,1922.522
148360,1925.272
148370,1925.371
148380,1930.240
148390,1923.637
148400,1923.362
148410,1924.849
148420,1927.172
148430,1924.791
148440,1928.509
148450,1927.359
148460,1925.673
148470,1925.216
148480,1928.055
148490,1923.137
148500,1925.064
148510,1925.244
148520,1923.794
148530,1921.936
148540,1925.210
148550,1920.887
148560,1927.657
148570,1922.499
148580,1927.681
148590,1925.892
148600,1922.065
148610,1925.561
148620,1926.249
148630,1923.112
148640,1925.710
148650,1924.786
148660,1929.133
148670,1926.226
148680,1926.381
148690,1925.374
148700,1925.461
148710,1922.256
148720,1925.650
148730,1925.227
148740,1924.037
148750,1922.179
148760,1920.771
148770,1924.517
148780,1924.458
148790,1926.591
148800,1922.165
148810,1925.775
148820,1925.229
148830,1926.772
148840,1924.684
148850,1924.821
148860,1927.086
148870,1928.240
148880,1922.356
148890,1926.265
148900,1928.365
148910,1923.704
148920,1925.398
148930,1924.265
148940,1927.919
148950,1929.116
148960,1925.769
148970,1925.999
148980,1927.160
148990,1922.155
149000,1926.513
149010,1926.016
149020,1925.624
149030,1925.152
149040,1924.275
149050,1929.343
149060,1924.475
149070,1921.981
149080,1924.022
149090,1928.472
149100,1925.274
149110,1924.126
149120,1925.732
149130,1925.551
149140,1927.245
149150,1928.233
149160,1926.049
149170,1926.523
149180,1924.684
149190,1923.034
149200,1926.118
149210,1925.309
149220,1922.867
149230,1922.219
149240,1922.610
149250,1922.888
149260,1920.951
149270,1927.347
149280,1922.992
149290,1923.660
149300,1924.887
149310,1919.683
149320,1923.646
149330,1924.710
149340,1928.258
149350,1921.380
149360,1926.840
149370,1925.216
149380,1925.503
149390,1923.901
149400,1924.093
149410,1923.141
149420,1925.091
149430,1926.363
149440,1923.058
149450,1925.684
149460,1925.816
149470,1924.265
149480,1923.872
149490,1926.827
