Timestamp(ms),Current(uA)
36220,162.891
36230,159.466
36240,160.203
36250,159.745
36260,161.768
36270,164.893
36280,163.803
36290,157.488
36300,159.350
36310,160.014
36320,163.295
36330,165.175
36340,162.773
36350,163.090
36360,157.381
36370,162.373
36380,166.161
36390,161.031
36400,159.990
36410,160.573
36420,163.075
36430,162.382
36440,158.815
36450,161.979
36460,162.276
36470,162.375
36480,162.179
36490,160.144
36500,162.269
36510,158.477
36520,165.819
36530,166.712
36540,160.283
36550,160.524
36560,161.245
36570,163.573
36580,161.197
36590,155.262
36600,162.646
36610,160.538
36620,161.308
36630,159.481
36640,162.198
36650,159.687
36660,162.082
36670,161.578
36680,158.092
36690,163.279
36700,156.285
36710,161.826
36720,164.897
36730,166.801
36740,161.259
36750,159.993
36760,159.792
36770,159.979
36780,161.067
36790,163.886
36800,159.216
36810,162.977
36820,164.467
36830,163.821
36840,161.215
36850,159.081
36860,160.691
36870,160.142
36880,162.713
36890,162.327
36900,161.284
36910,160.517
36920,162.938
36930,163.848
36940,160.077
36950,158.740
36960,162.776
36970,163.493
36980,160.460
36990,165.795
37000,157.692
37010,160.729
37020,163.735
37030,165.373
37040,156.930
37050,156.265
37060,161.385
37070,164.054
37080,163.299
37090,163.576
37100,160.296
37110,158.584
37120,166.238
37130,165.672
37140,162.986
37150,162.414
37160,160.488
37170,159.699
37180,160.737
37190,162.332
37200,158.171
37210,161.826
37220,163.069
37230,158.869
37240,162.361
37250,161.523
37260,161.180
37270,166.797
37280,163.200
37290,161.739
37300,160.781
37310,159.200
37320,162.137
37330,160.878
37340,158.644
37350,159.681
37360,161.861
37370,158.706
37380,163.844
37390,159.348
37400,157.166
37410,160.552
37420,165.545
37430,158.460
37440,164.871
37450,161.682
37460,160.760
37470,160.663
37480,160.196
37490,161.594
37500,159.277
37510,162.750
37520,161.228
37530,163.066
37540,163.407
37550,159.076
37560,154.939
37570,162.744
37580,158.376
37590,161.743
37600,160.756
37610,163.411
37620,162.159
37630,164.801
37640,162.855
37650,159.505
37660,158.079
37670,158.889
37680,160.640
37690,162.214
37700,160.798
37710,160.728
37720,160.330
37730,163.233
37740,162.880
37750,162.154
37760,163.575
37770,161.714
37780,162.365
37790,162.668
37800,161.953
37810,161.320
37820,164.532
37830,166.307
37840,155.022
37850,157.400
37860,164.268
37870,164.605
37880,164.357
37890,161.706
37900,161.239
37910,161.806
37920,163.943
37930,160.695
37940,165.030
37950,159.875
37960,160.065
37970,163.925
37980,164.507
37990,160.154
38000,161.296
38010,162.917
38020,161.514
38030,165.430
38040,162.572
38050,159.990
38060,157.181
38070,161.214
38080,163.379
38090,162.318
38100,158.803
38110,161.262
38120,160.537
38130,162.645
38140,164.555
38150,159.917
38160,160.667
38170,162.006
38180,163.936
38190,157.865
38200,164.934
38210,161.559
38220,168.509
38230,164.545
38240,167.018
38250,160.382
38260,160.015
38270,162.605
38280,162.616
38290,163.262
38300,166.065
38310,156.876
38320,163.801
38330,167.107
38340,166.077
38350,159.636
38360,159.467
38370,160.879
38380,165.045
38390,164.140
38400,165.569
38410,160.958
38420,164.747
38430,161.003
38440,164.587
38450,163.821
38460,159.826
38470,163.735
38480,164.642
38490,160.299
38500,158.833
38510,160.613
38520,165.595
38530,160.619
38540,166.368
38550,159.343
38560,158.122
38570,164.903
38580,162.198
38590,164.153
38600,160.240
38610,162.075
38620,160.752
38630,161.840
38640,164.155
38650,165.992
38660,160.592
38670,160.731
38680,162.115
38690,161.728
38700,162.151
38710,161.675
38720,164.732
38730,164.284
38740,164.116
38750,163.351
38760,158.658
38770,161.599
38780,166.938
38790,161.728
38800,163.713
38810,158.753
38820,165.102
38830,164.670
38840,162.070
38850,163.180
38860,158.493
38870,160.488
38880,160.542
38890,160.718
38900,163.762
38910,160.415
38920,165.769
38930,163.372
38940,165.486
38950,157.478
38960,163.074
38970,159.075
38980,162.938
38990,164.266
39000,160.435
39010,161.522
39020,159.147
39030,162.676
39040,167.136
39050,165.729
39060,161.349
39070,160.472
39080,161.976
39090,164.318
39100,160.507
39110,160.081
39120,162.916
39130,164.066
39140,163.900
39150,159.708
39160,162.766
39170,162.232
39180,160.693
39190,164.517
39200,165.437
39210,158.557
39220,165.362
39230,160.570
39240,158.796
39250,165.390
39260,161.262
39270,160.592
39280,160.201
39290,162.499
39300,164.148
39310,159.040
39320,163.499
39330,162.557
39340,163.857
39350,166.377
39360,163.986
39370,159.837
39380,161.657
39390,162.818
39400,166.770
39410,161.044
39420,165.556
39430,164.931
39440,163.895
39450,160.378
39460,161.377
39470,160.181
39480,162.630
39490,159.954
39500,165.938
39510,163.394
39520,166.667
39530,163.498
39540,162.014
39550,163.152
39560,158.627
39570,158.140
39580,159.959
39590,164.418
39600,158.493
39610,161.878
39620,166.398
39630,162.497
39640,161.856
39650,161.238
39660,158.757
39670,158.685
39680,161.561
39690,164.526
39700,163.798
39710,162.001
39720,160.329
39730,162.031
39740,161.770
39750,161.998
39760,162.118
39770,163.984
39780,161.349
39790,163.553
39800,161.472
39810,164.531
39820,165.465
39830,163.352
39840,163.329
39850,162.942
39860,164.661
39870,162.218
39880,157.105
39890,162.002
39900,164.747
39910,165.768
39920,168.378
39930,160.871
39940,162.135
39950,165.132
39960,161.809
39970,161.464
39980,158.381
39990,160.261
40000,164.951
40010,161.480
40020,162.496
40030,160.938
40040,159.622
40050,163.311
40060,160.246
40070,161.616
40080,159.436
40090,164.731
40100,164.042
40110,165.148
40120,165.575
40130,163.491
40140,160.647
40150,159.589
40160,159.983
40170,160.900
40180,157.388
40190,163.694
40200,166.485
40210,163.564
40220,164.101
40230,163.201
40240,165.119
40250,164.572
40260,158.041
40270,160.298
40280,161.648
40290,160.364
40300,164.748
40310,162.116
40320,162.249
40330,161.472
40340,163.745
40350,164.002
40360,159.339
40370,158.992
40380,160.847
40390,162.246
40400,164.479
40410,159.855
40420,165.074
40430,163.767
40440,163.773
40450,157.062
40460,161.940
40470,160.889
40480,159.739
40490,164.465
40500,166.460
40510,161.728
40520,164.461
40530,161.520
40540,161.977
40550,162.757
40560,161.813
40570,161.986
40580,159.729
40590,157.782
40600,158.193
40610,163.056
40620,164.439
40630,158.651
40640,163.061
40650,159.938
40660,163.829
40670,161.111
40680,160.756
40690,159.557
40700,165.485
40710,164.482
40720,163.429
40730,163.083
40740,159.622
40750,164.504
40760,165.142
40770,161.965
40780,159.473
40790,162.317
40800,160.928
40810,163.032
40820,163.985
40830,156.449
40840,162.811
40850,165.404
40860,160.524
40870,157.410
40880,158.482
40890,162.159
40900,162.067
40910,162.196
40920,165.883
40930,161.230
40940,162.668
40950,163.831
40960,162.229
40970,164.149
40980,163.189
40990,162.763
41000,162.085
41010,163.930
41020,166.590
41030,164.366
41040,164.733
41050,164.123
41060,163.337
41070,162.983
41080,160.053
41090,158.939
41100,161.004
41110,162.337
41120,164.150
41130,158.449
41140,160.428
41150,160.850
41160,164.989
41170,161.487
41180,162.881
41190,162.660
41200,164.517
41210,160.335
41220,164.623
41230,162.092
41240,164.320
41250,161.986
41260,163.689
41270,160.632
41280,158.829
41290,159.320
41300,160.564
41310,164.200
41320,162.008
41330,160.249
41340,160.506
41350,164.389
41360,162.148
41370,159.967
