Timestamp(ms),Current(uA)
866320,1926.081
866330,1922.534
866340,1924.004
866350,1928.556
866360,1926.212
866370,1929.191
866380,1926.759
866390,1925.109
866400,1926.076
866410,1927.465
866420,1927.706
866430,1927.381
866440,1928.019
866450,1926.541
866460,1928.844
866470,1923.887
866480,1925.906
866490,1926.161
866500,1929.166
866510,1925.094
866520,1925.048
866530,1926.950
866540,1927.132
866550,1927.075
866560,1927.460
866570,1929.196
866580,1926.022
866590,1927.558
866600,1921.431
866610,1926.368
866620,1924.473
866630,1926.942
866640,1926.715
866650,1923.992
866660,1926.419
866670,1924.102
866680,1925.722
866690,1929.207
866700,1926.006
866710,1927.941
866720,1924.978
866730,1927.448
866740,1922.884
866750,1921.985
866760,1922.529
866770,1927.206
866780,1927.940
866790,1920.154
866800,1921.582
866810,1926.654
866820,1926.320
866830,1927.438
866840,1926.117
866850,1927.347
866860,1931.195
866870,1925.105
866880,1925.702
866890,1928.527
866900,1923.881
866910,1926.486
866920,1928.503
866930,1929.568
866940,1928.213
866950,1927.557
866960,1923.679
866970,1926.476
866980,1924.345
866990,1928.616
867000,1928.929
867010,1927.754
867020,1927.317
867030,1925.138
867040,1927.778
867050,1927.222
867060,1926.047
867070,1925.422
867080,1926.745
867090,1928.973
867100,1928.193
867110,1926.977
867120,1924.443
867130,1923.369
867140,1928.622
867150,1928.619
867160,1929.847
867170,1927.482
867180,1924.333
867190,1923.346
867200,1925.724
867210,1922.324
867220,1927.079
867230,1926.939
867240,1928.088
867250,1926.829
867260,1922.667
867270,1932.547
867280,1929.658
867290,1923.419
867300,1923.518
867310,1926.317
867320,1927.192
867330,1925.887
867340,1922.504
867350,1927.038
867360,1928.711
867370,1928.118
867380,1927.997
867390,1927.788
867400,1925.850
867410,1929.626
867420,1927.305
867430,1926.392
867440,1929.048
867450,1927.155
867460,1924.716
867470,1930.793
867480,1928.601
867490,1925.346
867500,1927.406
867510,1928.086
867520,1924.767
867530,1923.828
867540,1928.145
867550,1926.075
867560,1928.876
867570,1925.777
867580,1927.433
867590,1925.850
867600,1926.414
867610,1930.115
867620,1926.807
867630,1925.607
867640,1925.638
867650,1926.549
867660,1929.271
867670,1929.435
867680,1925.105
867690,1926.951
867700,1925.626
867710,1925.943
867720,1928.915
867730,1928.340
867740,1926.900
867750,1924.920
867760,1926.311
867770,1924.319
867780,1929.095
867790,1926.176
867800,1928.247
867810,1927.317
867820,1924.501
867830,1930.044
867840,1925.752
867850,1925.793
867860,1926.426
867870,1924.565
867880,1928.130
867890,1926.996
867900,1924.889
867910,1927.679
867920,1926.168
867930,1929.753
867940,1925.922
867950,1925.932
867960,1927.396
867970,1926.202
867980,1928.951
867990,1923.645
868000,1925.797
868010,1930.137
868020,1924.814
868030,1927.866
868040,1922.291
868050,1925.826
868060,1924.106
868070,1929.138
868080,1929.209
868090,1925.288
868100,1926.341
868110,1925.422
868120,1928.985
868130,1926.524
868140,1925.212
868150,1930.142
868160,1931.233
868170,1926.178
868180,1925.886
868190,1925.570
868200,1927.431
868210,1926.775
868220,1925.688
868230,1923.446
868240,1927.153
868250,1932.094
868260,1929.089
868270,1927.073
868280,1924.961
868290,1927.541
868300,1926.275
868310,1929.073
868320,1927.564
868330,1926.496
868340,1923.683
868350,1929.267
868360,1930.011
868370,1925.192
868380,1927.688
868390,1928.675
868400,1928.297
868410,1927.663
868420,1927.354
868430,1928.618
868440,1928.283
868450,1928.542
868460,1930.971
868470,1929.666
868480,1925.900
868490,1923.030
868500,1927.793
868510,1924.865
868520,1927.144
868530,1929.545
868540,1926.663
868550,1929.242
868560,1927.526
868570,1926.100
868580,1927.688
868590,1922.769
868600,1926.661
868610,1926.334
868620,1928.385
868630,1928.695
868640,1925.033
868650,1929.925
868660,1927.449
868670,1933.485
868680,1930.303
868690,1923.684
868700,1926.417
868710,1929.307
868720,1928.358
868730,1928.480
868740,1926.430
868750,1923.670
868760,1928.978
868770,1925.054
868780,1923.899
868790,1927.291
868800,1929.010
868810,1927.263
868820,1926.099
868830,1925.740
868840,1926.271
868850,1925.650
868860,1927.708
868870,1927.099
868880,1928.220
868890,1927.954
868900,1927.481
868910,1924.540
868920,1928.790
868930,1929.224
868940,1924.279
868950,1923.914
868960,1926.475
868970,1930.635
868980,1932.654
868990,1928.260
869000,1926.607
869010,1925.240
869020,1928.773
869030,1926.401
869040,1927.427
869050,1924.121
869060,1928.465
869070,1927.698
869080,1926.236
869090,1928.102
869100,1927.296
869110,1926.586
869120,1928.252
869130,1926.126
869140,1925.161
869150,1929.541
869160,1928.294
869170,1925.380
869180,1927.961
869190,1927.117
869200,1929.480
869210,1928.769
869220,1928.038
869230,1925.277
869240,1930.639
869250,1929.020
869260,1927.702
869270,1924.226
869280,1923.922
869290,1927.667
869300,1928.214
869310,1930.760
869320,1925.293
869330,1928.994
869340,1927.577
869350,1929.248
869360,1923.071
869370,1927.826
869380,1927.919
869390,1927.276
869400,1928.919
869410,1925.513
869420,1926.520
869430,1931.030
869440,1925.466
869450,1924.483
869460,1922.075
869470,1924.129
869480,1923.964
869490,1924.679
869500,1927.848
869510,1927.148
869520,1926.471
869530,1925.538
869540,1924.453
869550,1925.478
869560,1924.970
869570,1925.611
869580,1925.822
869590,1924.323
869600,1925.718
869610,1924.994
869620,1927.609
869630,1927.911
869640,1926.919
869650,1926.740
869660,1927.118
869670,1926.762
869680,1927.711
869690,1931.604
869700,1928.841
869710,1927.463
869720,1928.239
869730,1927.539
869740,1928.457
869750,1928.662
869760,1925.268
869770,1929.335
869780,1928.713
869790,1927.935
869800,1930.379
869810,1927.010
869820,1927.871
869830,1926.167
869840,1925.806
869850,1924.197
869860,1926.281
869870,1930.158
869880,1926.980
869890,1929.245
869900,1930.565
869910,1924.908
869920,1926.451
869930,1927.478
869940,1933.017
869950,1927.427
869960,1929.405
869970,1926.076
869980,1931.006
869990,1927.247
870000,1927.717
870010,1926.556
870020,1926.460
870030,1925.829
870040,1925.061
870050,1928.009
870060,1928.277
870070,1925.610
870080,1927.936
870090,1927.894
870100,1929.591
870110,1927.321
870120,1923.379
870130,1928.015
870140,1926.380
870150,1925.111
870160,1927.309
870170,1929.121
870180,1925.285
870190,1927.521
870200,1923.753
870210,1928.983
870220,1928.724
870230,1928.383
870240,1930.489
870250,1928.826
870260,1927.774
870270,1926.228
870280,1926.392
870290,1926.428
870300,1929.299
870310,1927.540
870320,1928.927
870330,1931.168
870340,1928.931
870350,1926.181
870360,1924.236
870370,1927.896
870380,1928.445
870390,1924.733
870400,1928.394
870410,1927.056
870420,1927.213
870430,1925.752
870440,1928.197
870450,1926.083
870460,1932.326
870470,1930.864
870480,1928.394
870490,1930.899
870500,1928.807
870510,1925.721
870520,1928.447
870530,1925.020
870540,1928.966
870550,1928.796
870560,1930.325
870570,1929.708
870580,1929.720
870590,1928.813
870600,1928.001
870610,1928.957
870620,1928.322
870630,1926.190
870640,1928.487
870650,1929.884
870660,1932.665
870670,1929.034
870680,1927.470
870690,1931.315
870700,1929.392
870710,1928.338
870720,1929.460
870730,1929.885
870740,1931.224
870750,1928.112
870760,1926.906
870770,1929.239
870780,1927.599
870790,1931.474
870800,1931.598
870810,1930.909
870820,1929.458
870830,1930.025
870840,1926.840
870850,1926.089
870860,1930.085
870870,1930.630
870880,1924.426
870890,1929.075
870900,1928.011
870910,1928.966
870920,1929.585
870930,1926.816
870940,1926.928
870950,1926.984
870960,1925.912
870970,1928.175
870980,1928.421
870990,1930.618
871000,1924.774
871010,1928.090
871020,1929.301
871030,1931.009
871040,1926.385
871050,1926.009
871060,1923.845
871070,1928.382
871080,1929.441
871090,1930.634
871100,1922.853
871110,1926.044
871120,1928.886
871130,1926.212
871140,1928.724
871150,1927.772
871160,1927.868
871170,1925.607
871180,1925.038
871190,1927.820
871200,1928.053
871210,1927.981
871220,1927.605
871230,1928.352
871240,1929.295
871250,1929.827
871260,1927.759
871270,1928.228
871280,1930.290
871290,1928.570
871300,1928.003
871310,1928.910
871320,1929.529
871330,1926.568
871340,1927.343
871350,1929.210
871360,1933.512
871370,1927.459
871380,1926.233
871390,1931.567
871400,1926.302
871410,1927.279
871420,1928.116
871430,1930.528
871440,1931.205
871450,1925.720
871460,1926.804
871470,1925.649
871480,1927.024
871490,1928.738
871500,1927.772
871510,1928.340
871520,1929.847
871530,1928.911
871540,1925.270
871550,1922.406
871560,1929.298
871570,1928.992
871580,1927.149
871590,1930.334
871600,1925.557
871610,1929.445
871620,1927.456
871630,1927.655
871640,1929.606
871650,1927.121
871660,1926.643
871670,1926.686
871680,1927.208
871690,1927.484
871700,1925.401
871710,1927.657
871720,1931.059
871730,1925.014
871740,1928.417
871750,1929.847
871760,1929.702
871770,1930.481
871780,1927.741
871790,1925.982
871800,1925.701
871810,1927.951
871820,1930.125
871830,1927.769
871840,1929.070
871850,1926.193
871860,1932.267
871870,1928.075
871880,1929.243
871890,1925.315
871900,1926.334
871910,1924.932
871920,1928.205
871930,1932.578
871940,1927.694
871950,1928.267
871960,1926.571
871970,1925.991
871980,1926.127
871990,1931.450
872000,1927.942
872010,1931.917
872020,1928.199
872030,1929.642
872040,1928.615
872050,1929.209
872060,1933.067
872070,1931.677
872080,1927.577
872090,1927.594
872100,1932.399
872110,1929.898
872120,1928.528
872130,1928.594
872140,1922.541
872150,1928.500
872160,1929.948
872170,1928.118
872180,1926.735
872190,1930.122
872200,1925.634
872210,1925.792
872220,1925.670
872230,1928.702
872240,1926.817
872250,1928.439
872260,1927.170
872270,1923.282
872280,1928.567
872290,1930.136
872300,1926.867
872310,1931.262
872320,1927.824
872330,1929.791
872340,1932.608
872350,1928.895
872360,1921.634
872370,1927.779
872380,1927.153
872390,1927.561
872400,1924.392
872410,1926.676
872420,1927.996
872430,1928.938
872440,1929.509
872450,1923.595
872460,1927.992
872470,1929.628
872480,1924.801
872490,1925.360
872500,1929.114
872510,1924.148
872520,1926.508
872530,1927.185
872540,1928.133
872550,1927.469
872560,1923.161
872570,1927.490
872580,1925.578
872590,1925.737
872600,1924.888
872610,1924.453
872620,1927.822
872630,1924.691
872640,1923.902
872650,1926.643
872660,1926.948
872670,1931.345
872680,1925.930
872690,1929.387
872700,1929.444
872710,1930.948
872720,1927.124
872730,1927.153
872740,1929.601
872750,1930.046
872760,1927.704
872770,1924.933
872780,1927.789
872790,1924.511
872800,1927.632
872810,1927.747
872820,1929.131
872830,1926.188
872840,1926.171
872850,1925.883
872860,1924.583
872870,1927.981
872880,1925.079
872890,1929.303
872900,1926.617
872910,1927.251
872920,1922.630
872930,1924.669
872940,1929.175
872950,1926.063
872960,1927.529
872970,1928.514
872980,1924.821
872990,1929.757
873000,1924.664
873010,1922.975
873020,1927.762
873030,1928.464
873040,1927.101
873050,1926.271
873060,1924.586
873070,1925.481
873080,1924.167
873090,1922.199
873100,1926.433
873110,1925.834
873120,1926.768
873130,1927.798
873140,1930.983
873150,1925.422
873160,1927.610
873170,1925.688
873180,1924.822
873190,1928.542
873200,1929.079
873210,1927.332
873220,1923.155
873230,1926.854
873240,1926.358
873250,1928.275
873260,1928.325
873270,1929.582
873280,1927.882
873290,1928.937
873300,1926.786
873310,1929.391
873320,1930.691
873330,1928.389
873340,1924.235
873350,1926.504
873360,1927.198
873370,1926.918
873380,1924.101
873390,1925.994
873400,1928.514
873410,1926.887
873420,1926.826
873430,1927.724
873440,1924.476
873450,1927.065
873460,1936.615
873470,1930.048
873480,1928.393
873490,1927.214
873500,1925.846
873510,1925.598
873520,1931.951
873530,1927.350
873540,1927.317
873550,1926.174
873560,1929.503
873570,1925.309
873580,1927.765
873590,1925.273
873600,1930.653
873610,1927.340
873620,1928.540
873630,1930.093
873640,1929.073
873650,1923.422
873660,1926.088
873670,1927.401
873680,1930.036
873690,1931.260
873700,1925.106
873710,1927.807
873720,1930.276
873730,1927.555
873740,1928.301
873750,1926.788
873760,1926.887
873770,1929.073
873780,1931.203
873790,1925.685
873800,1928.751
873810,1926.715
873820,1919.688
873830,1926.542
873840,1924.231
873850,1924.079
873860,1927.449
873870,1925.075
873880,1925.541
873890,1924.978
873900,1927.230
873910,1921.620
873920,1924.496
873930,1932.382
873940,1926.318
873950,1926.995
873960,1924.309
873970,1930.805
873980,1927.148
873990,1931.538
874000,1925.681
874010,1927.606
874020,1930.281
874030,1925.055
874040,1930.066
874050,1926.084
874060,1929.534
874070,1927.154
874080,1927.158
874090,1931.062
874100,1926.660
874110,1926.924
874120,1928.371
874130,1929.075
874140,1927.755
874150,1925.426
874160,1929.096
874170,1933.503
874180,1927.139
874190,1929.085
874200,1928.622
874210,1930.751
874220,1929.615
874230,1928.115
874240,1929.734
874250,1930.112
874260,1928.018
874270,1924.027
874280,1931.269
874290,1927.153
874300,1926.704
874310,1924.062
874320,1925.966
874330,1925.635
874340,1928.951
874350,1924.965
874360,1930.379
874370,1934.341
874380,1928.138
874390,1928.004
874400,1926.027
874410,1925.204
874420,1925.448
874430,1927.169
874440,1930.525
874450,1931.778
874460,1927.641
874470,1928.990
874480,1929.627
874490,1927.373
874500,1925.929
874510,1926.718
874520,1925.207
874530,1929.769
874540,1926.567
874550,1927.433
874560,1927.057
874570,1925.957
874580,1927.470
874590,1930.786
874600,1925.197
874610,1927.572
874620,1928.029
874630,1928.018
874640,1930.918
874650,1926.072
874660,1924.165
874670,1925.970
874680,1927.239
874690,1927.352
874700,1928.126
874710,1929.552
874720,1928.750
874730,1926.221
874740,1928.080
874750,1929.011
874760,1927.031
874770,1927.602
874780,1927.746
874790,1921.326
874800,1926.393
874810,1926.114
874820,1926.899
874830,1928.752
874840,1926.858
874850,1934.320
874860,1924.902
874870,1924.464
874880,1923.407
874890,1929.153
874900,1928.128
874910,1925.373
874920,1924.089
874930,1923.819
874940,1927.239
874950,1929.436
874960,1925.275
874970,1927.947
874980,1927.312
874990,1927.129
875000,1927.806
875010,1925.459
875020,1925.212
875030,1928.653
875040,1927.883
875050,1924.072
875060,1930.919
875070,1928.754
875080,1925.954
875090,1924.879
875100,1927.007
875110,1926.909
875120,1929.185
875130,1925.339
875140,1924.275
875150,1927.295
875160,1926.212
875170,1928.246
875180,1928.590
875190,1927.256
875200,1925.084
875210,1930.124
875220,1927.388
875230,1928.490
875240,1924.638
875250,1928.469
875260,1927.108
875270,1926.749
875280,1928.335
875290,1926.376
875300,1927.571
875310,1929.160
875320,1929.477
875330,1925.700
875340,1929.604
875350,1925.013
875360,1930.039
875370,1927.665
875380,1926.925
875390,1927.508
875400,1926.540
875410,1925.959
875420,1931.933
875430,1927.183
875440,1928.848
875450,1927.290
875460,1928.777
875470,1925.753
875480,1927.393
875490,1929.072
875500,1927.585
875510,1930.710
875520,1927.694
875530,1924.982
875540,1926.910
875550,1931.947
875560,1923.032
875570,1929.136
875580,1929.189
875590,1926.907
875600,1928.990
875610,1925.023
875620,1930.362
875630,1931.818
875640,1928.809
875650,1930.643
875660,1930.183
875670,1930.610
875680,1928.732
875690,1929.658
875700,1932.482
875710,1925.540
875720,1922.036
875730,1928.061
875740,1928.139
875750,1927.549
875760,1924.216
875770,1924.795
875780,1930.528
875790,1928.091
875800,1926.665
875810,1928.985
875820,1928.762
875830,1928.856
875840,1924.547
875850,1930.089
875860,1926.124
875870,1930.638
875880,1933.591
875890,1928.321
875900,1928.406
875910,1929.813
875920,1928.066
875930,1928.486
875940,1930.222
875950,1927.897
875960,1925.639
875970,1926.261
875980,1927.996
875990,1928.859
876000,1929.257
876010,1923.497
876020,1926.444
876030,1928.161
876040,1929.015
876050,1929.271
876060,1929.679
876070,1927.756
876080,1928.794
876090,1925.844
876100,1928.329
876110,1927.639
876120,1927.461
876130,1927.855
876140,1930.051
876150,1925.163
876160,1930.520
876170,1930.804
876180,1924.670
876190,1925.845
876200,1927.243
876210,1929.612
876220,1926.440
876230,1929.651
876240,1928.834
876250,1925.954
876260,1924.908
876270,1926.328
876280,1929.316
876290,1927.940
876300,1928.877
876310,1925.720
876320,1927.020
876330,1928.704
876340,1928.916
876350,1924.246
876360,1925.995
876370,1924.747
876380,1928.888
876390,1931.814
876400,1926.081
876410,1925.720
876420,1928.629
876430,1927.907
876440,1926.979
876450,1929.215
876460,1926.372
876470,1926.567
876480,1924.880
876490,1928.662
876500,1928.888
876510,1924.616
876520,1924.448
876530,1925.198
876540,1927.258
876550,1925.969
876560,1924.905
876570,1922.549
876580,1927.265
876590,1927.483
876600,1927.592
876610,1925.315
876620,1929.542
876630,1928.526
876640,1927.760
876650,1927.222
876660,1930.081
876670,1927.828
876680,1928.991
876690,1924.794
876700,1929.707
876710,1926.102
876720,1926.541
876730,1924.643
876740,1926.267
876750,1926.378
876760,1924.005
876770,1925.237
876780,1925.647
876790,1924.911
876800,1927.196
876810,1922.143
876820,1927.652
876830,1925.510
876840,1925.216
876850,1926.515
876860,1926.611
876870,1924.283
876880,1923.820
876890,1926.701
876900,1924.927
876910,1926.776
876920,1928.134
876930,1930.081
876940,1928.863
876950,1922.178
876960,1926.127
876970,1923.933
876980,1927.510
876990,1926.703
877000,1927.123
877010,1927.005
877020,1928.480
877030,1926.264
877040,1926.511
877050,1930.661
877060,1927.640
877070,1924.146
877080,1928.008
877090,1930.549
877100,1932.385
877110,1927.236
877120,1931.099
877130,1926.184
877140,1924.811
877150,1928.873
877160,1928.598
877170,1928.427
877180,1929.332
877190,1932.209
877200,1926.672
877210,1929.093
877220,1927.730
877230,1926.401
877240,1926.210
877250,1927.449
877260,1924.482
877270,1924.550
877280,1930.481
877290,1927.646
877300,1926.622
877310,1928.742
877320,1927.365
877330,1926.369
877340,1925.381
877350,1927.900
877360,1926.863
877370,1928.669
877380,1926.689
877390,1929.581
877400,1931.118
877410,1926.701
877420,1928.109
877430,1925.371
877440,1926.309
877450,1927.869
877460,1925.629
877470,1927.313
877480,1930.192
877490,1926.301
877500,1927.865
877510,1927.429
877520,1929.913
877530,1927.075
877540,1929.670
877550,1928.471
877560,1926.454
877570,1925.657
877580,1925.447
877590,1925.859
877600,1924.376
877610,1928.632
877620,1926.672
877630,1929.499
877640,1924.070
877650,1928.445
877660,1925.393
877670,1925.946
877680,1928.572
877690,1927.366
877700,1928.310
877710,1928.094
877720,1927.199
877730,1926.963
877740,1927.976
877750,1926.463
877760,1923.558
877770,1929.949
877780,1925.453
877790,1924.759
877800,1927.704
877810,1928.318
877820,1927.833
877830,1925.736
877840,1926.712
877850,1926.126
877860,1928.487
877870,1926.984
877880,1925.284
877890,1926.074
877900,1930.281
877910,1925.155
877920,1928.260
877930,1928.918
877940,1926.406
877950,1923.625
877960,1927.463
877970,1921.341
877980,1928.358
877990,1925.998
878000,1927.088
878010,1927.195
878020,1930.485
878030,1929.597
878040,1926.008
878050,1925.439
878060,1925.320
878070,1924.718
878080,1930.565
878090,1928.484
878100,1926.547
878110,1927.970
878120,1930.037
878130,1927.297
878140,1925.307
878150,1930.702
878160,1928.518
878170,1929.210
878180,1928.930
878190,1926.243
878200,1925.346
878210,1926.230
878220,1927.271
878230,1926.941
878240,1923.828
878250,1928.347
878260,1926.401
878270,1930.559
878280,1925.960
878290,1930.621
878300,1929.259
878310,1927.369
878320,1924.132
878330,1925.537
878340,1925.924
878350,1927.343
878360,1925.901
878370,1924.814
878380,1930.190
878390,1930.234
878400,1929.249
878410,1933.434
878420,1925.781
878430,1928.672
878440,1928.487
878450,1927.259
878460,1927.224
878470,1929.326
878480,1924.895
878490,1927.995
878500,1930.602
878510,1927.841
878520,1929.086
878530,1929.008
878540,1929.422
878550,1928.303
878560,1927.612
878570,1927.879
878580,1928.992
878590,1928.521
878600,1925.597
878610,1925.399
878620,1925.850
878630,1927.466
878640,1929.906
878650,1929.976
878660,1926.724
878670,1924.956
878680,1926.827
878690,1927.741
878700,1928.165
878710,1926.692
878720,1925.805
878730,1926.557
878740,1926.432
878750,1927.374
878760,1926.113
878770,1929.602
878780,1928.076
878790,1929.208
878800,1927.626
878810,1927.786
878820,1929.483
878830,1928.118
878840,1926.538
878850,1921.697
878860,1926.875
878870,1928.759
878880,1926.105
878890,1927.999
878900,1924.113
878910,1929.473
878920,1925.827
878930,1929.631
878940,1930.550
878950,1929.614
878960,1928.973
878970,1925.230
878980,1931.038
878990,1928.253
879000,1931.105
879010,1928.416
879020,1929.347
879030,1927.137
879040,1927.328
879050,1923.456
879060,1928.335
879070,1929.851
879080,1925.624
879090,1927.108
879100,1928.727
879110,1929.644
879120,1925.943
879130,1930.678
879140,1928.927
879150,1929.636
879160,1930.831
879170,1926.047
879180,1926.370
879190,1928.616
879200,1926.561
879210,1929.902
879220,1926.377
879230,1927.386
879240,1928.049
879250,1929.551
879260,1930.009
879270,1925.349
879280,1929.573
879290,1930.470
879300,1925.679
879310,1930.848
879320,1927.437
879330,1925.312
879340,1932.015
879350,1922.105
879360,1926.449
879370,1927.681
879380,1927.417
879390,1925.697
879400,1926.113
879410,1929.477
879420,1927.981
879430,1930.857
879440,1926.661
879450,1928.006
879460,1929.753
879470,1930.229
879480,1925.417
879490,1930.027
879500,1928.669
879510,1929.022
879520,1930.415
879530,1927.270
879540,1929.639
879550,1928.161
879560,1928.427
879570,1924.951
879580,1928.845
879590,1926.700
879600,1925.941
879610,1931.062
879620,1927.252
879630,1927.846
879640,1929.047
879650,1928.919
879660,1929.843
879670,1925.751
879680,1932.177
879690,1930.566
879700,1924.599
879710,1926.725
879720,1929.608
879730,1925.813
879740,1924.018
879750,1930.239
879760,1925.763
879770,1928.976
879780,1927.387
879790,1926.767
879800,1926.290
879810,1925.151
879820,1931.542
879830,1926.356
879840,1927.868
879850,1926.301
879860,1924.718
879870,1928.372
879880,1929.979
879890,1930.535
879900,1927.109
879910,1926.818
879920,1928.885
879930,1923.996
879940,1925.815
879950,1924.695
879960,1929.910
879970,1926.889
879980,1926.898
879990,1927.255
880000,1928.475
880010,1929.101
880020,1927.513
880030,1928.016
880040,1928.476
880050,1926.748
880060,1926.493
880070,1927.685
880080,1928.799
880090,1931.095
880100,1926.945
880110,1925.922
880120,1929.272
880130,1926.956
880140,1927.522
880150,1923.622
880160,1926.111
880170,1924.782
880180,1927.734
880190,1927.378
880200,1927.047
880210,1928.390
880220,1928.576
880230,1926.470
880240,1926.033
880250,1925.466
880260,1930.018
880270,1926.868
880280,1931.242
880290,1925.510
880300,1926.641
880310,1922.743
880320,1927.567
880330,1927.339
880340,1926.862
880350,1928.173
880360,1928.053
880370,1926.341
880380,1928.118
880390,1928.036
880400,1927.608
880410,1926.675
880420,1928.216
880430,1925.079
880440,1925.594
880450,1925.698
880460,1925.483
880470,1927.370
880480,1927.519
880490,1930.998
880500,1928.119
880510,1928.965
880520,1929.013
880530,1926.630
880540,1929.039
880550,1925.214
880560,1924.906
880570,1924.184
880580,1926.664
880590,1929.475
880600,1924.541
880610,1925.872
880620,1921.938
880630,1920.887
880640,1925.318
880650,1928.727
880660,1925.655
880670,1928.731
880680,1923.174
880690,1928.765
880700,1924.248
880710,1927.408
880720,1925.254
880730,1928.399
880740,1925.345
880750,1926.333
880760,1927.884
880770,1924.520
880780,1927.748
880790,1926.088
880800,1926.872
880810,1926.662
880820,1924.045
880830,1928.947
880840,1928.665
880850,1929.435
880860,1927.876
880870,1929.288
880880,1925.575
880890,1927.557
880900,1925.473
880910,1927.066
880920,1925.327
880930,1924.646
880940,1925.249
880950,1926.412
880960,1931.260
880970,1925.155
880980,1931.057
880990,1929.014
881000,1923.712
881010,1928.612
881020,1924.181
881030,1928.094
881040,1922.670
881050,1924.161
881060,1927.332
881070,1925.262
881080,1927.442
881090,1930.195
881100,1924.833
881110,1926.149
881120,1924.006
881130,1926.388
881140,1927.449
881150,1927.115
881160,1926.945
881170,1932.652
881180,1929.393
881190,1926.934
881200,1931.005
881210,1928.577
881220,1925.950
881230,1929.094
881240,1926.564
881250,1926.942
881260,1927.431
881270,1925.451
881280,1929.116
881290,1927.421
881300,1923.904
881310,1926.070
881320,1927.742
881330,1928.004
881340,1926.946
881350,1927.539
881360,1924.086
881370,1925.362
881380,1923.394
881390,1927.103
881400,1928.193
881410,1929.281
881420,1929.798
881430,1929.377
881440,1926.598
881450,1928.701
881460,1931.111
881470,1928.885
881480,1928.467
881490,1927.161
881500,1926.214
881510,1927.811
881520,1929.996
881530,1926.619
881540,1926.613
881550,1923.701
881560,1928.214
881570,1925.463
881580,1927.136
881590,1929.785
881600,1930.110
881610,1929.083
881620,1928.409
881630,1927.112
881640,1926.786
881650,1931.783
881660,1930.367
881670,1927.980
881680,1927.789
881690,1925.971
881700,1928.853
881710,1928.558
881720,1927.044
881730,1925.027
881740,1929.483
881750,1926.601
881760,1931.495
881770,1924.792
881780,1923.533
881790,1928.274
881800,1926.440
881810,1926.627
881820,1928.733
881830,1925.557
881840,1929.765
881850,1930.516
881860,1930.834
881870,1926.741
881880,1926.054
881890,1929.398
881900,1932.404
881910,1929.101
881920,1930.155
881930,1927.300
881940,1929.123
881950,1931.380
881960,1930.167
881970,1926.559
881980,1935.904
881990,1925.086
882000,1928.395
882010,1925.748
882020,1928.373
882030,1930.412
882040,1924.144
882050,1929.644
882060,1927.241
882070,1925.365
882080,1929.590
882090,1928.425
882100,1929.214
882110,1929.948
882120,1928.378
882130,1930.607
882140,1930.894
882150,1927.568
882160,1925.517
882170,1924.384
882180,1926.119
882190,1924.209
882200,1928.553
882210,1928.467
882220,1928.413
882230,1930.667
882240,1930.398
882250,1930.724
882260,1929.551
882270,1927.708
882280,1928.070
882290,1929.163
882300,1931.019
882310,1930.155
882320,1927.159
882330,1924.077
882340,1927.897
882350,1927.101
882360,1927.944
882370,1926.346
882380,1927.279
882390,1926.171
882400,1927.844
882410,1931.384
882420,1929.105
882430,1922.809
882440,1927.570
882450,1929.488
882460,1925.677
882470,1927.470
882480,1929.851
882490,1923.522
882500,1927.021
882510,1933.935
882520,1927.030
882530,1927.962
882540,1927.880
882550,1927.688
882560,1928.306
882570,1926.570
882580,1928.561
882590,1927.640
882600,1928.798
882610,1927.882
882620,1927.040
882630,1927.892
882640,1926.867
882650,1928.302
882660,1928.199
882670,1924.680
882680,1927.722
882690,1931.252
882700,1926.237
882710,1931.746
882720,1926.608
882730,1924.415
882740,1930.026
882750,1929.681
882760,1926.823
882770,1922.596
882780,1927.947
882790,1927.758
882800,1930.621
882810,1929.155
882820,1929.793
882830,1927.421
882840,1925.920
882850,1924.366
882860,1923.881
882870,1928.237
882880,1930.167
882890,1924.459
882900,1927.200
882910,1927.453
882920,1928.180
882930,1924.847
882940,1927.618
882950,1926.201
882960,1928.626
882970,1928.341
882980,1928.938
882990,1928.755
883000,1926.506
883010,1926.499
883020,1928.837
883030,1926.373
883040,1924.574
883050,1927.439
883060,1929.506
883070,1928.530
883080,1930.192
883090,1928.037
883100,1930.524
883110,1928.362
883120,1928.547
883130,1926.383
883140,1922.797
883150,1924.790
883160,1927.342
883170,1925.993
883180,1928.614
883190,1929.754
883200,1926.507
883210,1928.054
883220,1924.297
883230,1927.614
883240,1925.275
883250,1926.559
883260,1926.062
883270,1926.878
883280,1926.956
883290,1929.308
883300,1924.749
883310,1926.171
883320,1931.868
883330,1927.440
883340,1933.015
883350,1927.025
883360,1925.832
883370,1925.689
883380,1925.752
883390,1925.479
883400,1925.928
883410,1928.641
883420,1929.260
883430,1930.073
883440,1924.048
883450,1925.290
883460,1932.606
883470,1928.454
883480,1927.487
883490,1926.923
883500,1929.521
883510,1930.520
883520,1930.871
883530,1927.920
883540,1929.670
883550,1928.469
883560,1925.184
883570,1926.433
883580,1924.337
883590,1928.520
883600,1928.094
883610,1925.823
883620,1927.360
883630,1925.014
883640,1925.967
883650,1927.907
883660,1926.168
883670,1928.656
883680,1926.203
883690,1927.629
883700,1927.032
883710,1930.235
883720,1928.014
883730,1928.438
883740,1925.623
883750,1927.564
883760,1921.928
883770,1926.834
883780,1925.632
883790,1928.374
